census_tract,exp_distance,exp_area,exp_poi_diversity,exp_poi_count,corr,p
36085000300,4.4118452194300914,1.3296082399160198,1.873877411265196,1.000757628958791,0.09820205327544676,1.0307690278021133e-21
36085000600,4.9024666442751315,1.4735764028041547,1.5646527902770044,1.0028038084238098,0.07391825282244813,6.076459274859709e-13
36085000700,4.266140681865906,1.002867497279742,1.6740239943701791,1.177314880169546,0.1033067158373314,7.1961039013988e-24
36085000800,4.950480515498526,1.3031584133629286,1.0382977138210894,1.4531041214248859,0.07237290356784491,1.8169446302414962e-12
36085000900,4.972066698336349,1.1142767446476256,1.1378008036432359,1.2063603216747865,0.13966339393797603,2.021981595560238e-42
36085001100,4.616519316929317,1.0924999020829382,1.0584768259604436,1.5279289056553567,0.1164257436518744,6.492931130731735e-30
36085001700,4.748347431699967,1.2666551649801727,2.623162132518769,1.03260705504752,0.11220215109096908,6.885122890535566e-28
36085001800,4.752877525971382,1.404109006306772,1.2054621958302683,1.3893091188231859,0.09687506632055687,3.5955047268188534e-21
36085002001,4.69912379147231,1.5321580022792567,1.1572601891628906,1.0513428789316812,0.054282791568540226,1.2697553016033796e-07
36085002002,4.947594921659562,1.187778725678756,1.081383684126596,1.1234243620623445,0.17392777801734216,3.7826791067385927e-65
36085002100,4.900473234882487,1.1017028505890671,1.040903512032724,1.357191790175321,0.17659692652516745,3.8779545500596466e-67
36085002700,4.162702990014154,1.0226913166962248,1.1023564965629618,1.3757214221283298,0.0920187573362403,3.011269987775564e-19
36085002900,4.091902285897191,1.2042360840275457,1.1178009988191946,1.2376137698758782,0.1099562355999026,7.659350998494682e-27
36085003300,4.651820944679393,1.1880909357721023,1.0327214889305427,1.1713231412839953,0.1188363697878623,4.19222479968351e-31
36085003600,4.778687392281469,1.0478621852971308,1.6552337621921716,1.2088474670395595,0.0794970083100366,9.65459956099666e-15
36085003900,4.317521745772908,1.0273021254837609,1.0375494301589434,1.3608785953953344,0.07799288709643723,3.036429539766822e-14
36085004000,4.97644692172647,1.0665394323256407,1.0233586124468488,1.02227958661949,0.19611731804496424,1.148631155723332e-82
36085004700,4.989504495709298,1.1190902360420514,1.2361967328889247,1.5107505584619312,0.10425751288214131,2.7760065012391425e-24
36085005000,4.90132413942073,1.0142968214764088,1.5396467426938472,1.7898595465283202,0.08070247059519711,3.7947230566275736e-15
36085005900,4.361045690395667,1.0491099923400888,1.4210046563868162,1.5155656453552204,0.07064302166743393,6.0287182410618385e-12
36085006400,4.98520949872535,1.1620730659992962,1.6857276354160353,1.3517064273119512,0.11889830436378425,3.90431705721227e-31
36085006700,4.799628602619393,1.3718554423920608,1.0328021912758398,1.1727978559351833,0.07637914003169385,1.0136769865698024e-13
36085007000,4.887988062125785,1.3552421518620328,1.707718662995747,1.041807826217152,0.17736161763160666,1.0299337553111783e-67
36085007400,4.876254224221096,1.1773683337759269,1.3612624113448994,1.4673515502150238,0.13228802215075855,3.361482970999249e-38
36085007500,3.8406077695952465,1.061999066610431,1.3454261289017104,1.0140287643324772,0.09671436418752136,4.178016165556961e-21
