cbg,exp_distance,exp_area,exp_poi_diversity,exp_poi_count,corr,p
360810285004,35.40262506661335,4.400824607258244,5.18829460913706,1.5045498543944689,0.06252434125071335,1.1522630657056734e-09
360810561001,35.59893174098454,1.278785310461025,1.9619734657000976,4.873577294560331,0.10418410449441402,2.9887855473472494e-24
360810562001,32.319182589855146,1.922055859204022,2.148671524824085,4.575186490352962,0.14139232966467608,1.915529432897383e-43
360810564001,1.451262713056792,1.0038025196699891,31.292526435728107,14.616475611981379,0.019014634800771334,0.06439544785124807
360810565001,32.174115767964494,1.0855525319970525,4.554828890297941,4.68457504692082,0.31409437752641406,1.1834052362173144e-215
360810566001,22.56155768379199,2.638354069166496,1.0759154095564156,1.5593816720005762,0.22810098530183676,6.381871909342757e-112
360810566002,30.408343402866308,1.1360995114873447,3.1104041831624443,7.165743130569874,0.26122507711757575,2.104487839386576e-147
360810567003,39.63693726370313,3.2376302682060043,10.147245412572545,1.8744892709595717,0.14843000732996917,9.593906291284711e-48
360810567002,30.825422371366244,3.069401258400731,1.062695046141151,2.4074066695391965,0.5421377318225119,0.0
360810567001,33.58244113577666,3.669248860227981,1.0897471846143816,1.4126141994405828,0.5996818114972507,0.0
360810567004,28.262379743499963,2.1317732003965375,1.8454561718912146,2.416721166943404,0.3958658105390238,0.0
360810568001,28.86081209259126,2.1160685526219254,13.112245290635556,2.5235663884203063,0.10660024662504808,2.5579894522453126e-25
360810568003,31.875794259619422,4.068750768762432,4.671200776569087,2.0098438492927837,0.4763999342243906,0.0
360810568002,29.680603799859398,4.274273786168607,6.23663136282773,2.5747077665670304,0.3853007557766198,0.0
360810568004,36.47762232144129,4.596380753520347,1.0576618056521738,5.793367848099481,0.6247918235284972,0.0
360810577003,36.56904730161433,1.1336560172872225,1.0088379251843307,5.300180420564772,0.24754004250744746,4.3411086289341795e-132
360810577002,39.56049495550226,1.77333400298577,6.46626535334569,1.9938746040725732,0.20533421900498988,1.321341221467342e-90
