census_tract,exp_distance,exp_area,corr,p
36085020803,9.613010934974,1.0917905669119818,0.4395778940588405,0.0
36085020804,11.256360499068474,1.1729717134957447,0.5377705281785583,0.0
36085021300,95.6729471315142,1.1689119469468778,0.5567426761974398,0.0
36085022300,26.79222168803244,1.102399869356077,0.5690925216810091,0.0
36085022600,99.58140717894719,11.280821161467884,0.6986488038080404,0.0
36085022800,7.617401921718397,1.0289859791378149,0.16335158503888278,1.3820369356296647e-57
36085023100,27.17004275978411,1.6852314204096501,0.5083751510317753,0.0
36085023900,30.730346988761482,2.0396061689655767,0.45319536709615615,0.0
36085024401,61.424604485143526,8.348406632845407,0.9619281426352785,0.0
36085024402,54.14440822075387,6.969468628591812,0.9286160897213184,0.0
36085024700,15.469732976577689,1.1992181764187535,0.4189701394542569,0.0
