census_tract,exp_distance,exp_area,corr,p
36085017700,4.935963511861935,1.0164300200771024,0.33797410626108276,1.6635813422676283e-251
36085018100,4.94861450859257,1.0415860709051152,0.3720662607577858,1.817992289778154e-308
36085018701,4.974579811576341,1.0033229052861614,0.2642832159885183,5.709865525449476e-151
36085018702,4.969091593081814,1.0088703655226965,0.3494980855063247,5.634277091646934e-270
36085018901,4.977791892654977,1.0051855564768033,0.3491395925457908,2.174102393861178e-269
36085018902,4.996659651006006,1.0733937768536492,0.33460527376106464,2.9740671917885725e-246
36085019700,4.97215455006819,1.0076549544778715,0.3062332729299888,1.3973293359579604e-204
36085019800,4.986484390406126,1.0380687402616005,0.3527979652276072,2.0727711631525057e-275
36085020100,4.921749176765161,1.0313222854492565,0.38799525995566303,0.0
36085020700,4.990214955310087,1.0093408105845967,0.31770301879785257,6.965296005368716e-221
36085020801,4.983401249162629,1.0004016881153177,0.38976486820011624,0.0
36085020803,4.935175441689715,1.0195612570007846,0.3307664206962588,2.389992095830193e-240
36085020804,4.98446779912096,1.013835045278741,0.3982512848575486,0.0
36085021300,4.973508939345557,1.0053077153875307,0.3041165550915933,1.187876850042861e-201
36085022300,4.999352429503382,1.0006152780747009,0.30021825451447515,2.547598920332117e-196
36085022600,4.988408711336085,1.0257842471998906,0.3161154203577099,1.389748866164546e-218
36085022800,4.999415623499701,1.016144847133564,0.1478377477600657,2.2253055007838683e-47
36085023100,4.965902265226305,1.0228315722802854,0.26554229971321336,1.9089056724110213e-152
36085023900,4.979479826272183,1.005368091702426,0.22644125837001866,2.6953822168184195e-110
36085024401,4.923879003292646,1.0177803923581248,0.263672552714907,2.947950258446411e-150
36085024402,4.984296823563156,1.0103730703817675,0.25597974621111586,1.9449112275524167e-141
36085024700,4.943339913440209,1.0239031134062344,0.2970703689352574,4.479613991617591e-192
36085024800,4.991161647143102,1.012967986587661,0.2754291416585599,2.5725640946562e-164
36085025100,4.973891546744277,1.0316640340568597,0.33165865928427574,1.0315745271729617e-241
36085027301,4.976255619442785,1.0204418141292848,0.34386272042386984,7.602556868585837e-261
36085027302,4.972496041485108,1.0253165064261474,0.3559428947743114,1.1923524332535053e-280
36085027702,4.991215969899429,1.0141344553047595,0.3187263257506836,2.254137804984096e-222
36085027704,4.962863951680699,1.016555970873675,0.33347228847247007,1.6787562905429522e-244
36085027705,4.974753111493328,1.0187783838373752,0.34393778241874867,5.76216494607242e-261
36085027706,4.991905219181,1.0072656542841116,0.37313552267643724,2.2784497957726e-310
36085027900,4.872256856591214,1.0020297242788132,0.3083929282016322,1.3525543983007893e-207
36085029102,4.996448444328475,1.0111464862648845,0.3200212679836529,2.8780774985036523e-224
36085029103,4.946293250220876,1.0082425566389865,0.3237799390195777,8.100899173404337e-230
36085029104,4.9914538573471425,1.0280467355982026,0.29186516233477433,3.581760370141527e-185
36085030301,4.960750242971862,1.0025063801350882,0.2899768071502777,1.0534386530626386e-182
36085030302,4.996914472357481,1.0384609805364846,0.29194322223214075,2.8290871641527075e-185
36085031901,4.969082130847589,1.0050445319017207,0.2917206746922075,5.5417211208437684e-185
36085031902,4.883236425917733,1.0043846836427122,0.27471857903756974,1.9065205696811884e-163
36085032300,4.872400850382125,1.0057985729396677,0.25013281178659114,6.21891969305898e-135
