census_tract,exp_distance,exp_area,exp_poi_diversity,exp_poi_count,corr,p
36047043300,97.62436708199846,7.825291383911576,9.020445907267117,1.0188996259086593,0.5980267420906624,0.0
36047043400,57.63770108897293,11.493784969236685,5.610926410583204,2.2324087020921297,0.17197894509601416,1.023255492673088e-63
36047043500,67.84854723708975,10.052730558330154,3.8034071398459446,5.218693448474369,0.8759136164327981,0.0
36047043600,77.8386664295447,3.578221543675113,3.4940635095517223,2.830130316557131,0.5324740819318132,0.0
36047043700,86.04076951195904,11.486302468642407,5.579176909725561,9.37649590642036,0.8165127216733504,0.0
36047043800,83.62366006758185,4.656374188010773,1.8099652362227516,2.4473457004238526,0.1639900876214093,5.053763595232892e-58
36047043900,97.25097009377498,6.999362913476659,9.425190610819712,9.095967216169925,0.8979456097695196,0.0
36047044000,98.22407343826033,18.315897794538557,6.07370011148825,2.2507600175572975,0.2874188743118893,2.2646894300544693e-179
36047044100,77.83975255895706,4.537397400806526,1.276710436409303,13.59125377888904,0.4586746126614155,0.0
36047044200,87.66040577833166,20.924569164344973,3.5098363914655515,2.6527847471774066,0.23072679671058044,1.5412379814798138e-114
36047044300,60.28675491523222,3.089458729617263,4.106123578592019,2.443770021808973,0.4356656129024304,0.0
36047044400,91.25157422410194,9.034153019507807,2.159006631317567,3.0082847940662987,0.6428913288265525,0.0
36047044500,57.585753687223814,6.727585650308811,2.030717738696694,1.2642777199180273,0.3593589673600918,2.2208987340157895e-286
36047044600,67.56722991024515,1.2381542271233457,1.5902846211717474,2.1672488002915316,0.2512704256927854,3.594359359299249e-136
36047044700,31.072933116690706,4.124186430759778,5.59500566266874,3.167168519326765,0.026849535230213543,0.009008865881229405
36047044800,71.91752260628391,6.204866332094063,1.5454487663299972,7.323700589221687,0.09309192421948002,1.1541699655581257e-19
36047044900,40.056070375097306,3.82009856075058,4.706615913945711,2.594628906932485,0.06343994688397643,6.572015994658676e-10
36047045000,95.34433206787457,5.2677825899578465,3.4495958308967767,1.6391319004173965,0.1339540831728537,3.923000109366445e-39
36047045200,82.5429693516623,12.09847936613447,4.960520301918024,3.2699726700817564,0.6175088676936941,0.0
36047045300,71.78515914003418,2.3111983031843124,3.554230334062936,4.548807418324166,0.476207028875097,0.0
36047045400,66.95850338686347,10.452197242673236,3.3741383975543897,1.4924217677361185,0.41493984282278656,0.0
36047045600,77.62546578272352,6.567722633308364,1.6004673746342206,6.379887774865846,0.4202696439960931,0.0
36047045800,85.609121270922,10.068877028918564,1.0006097456121097,9.590975577105382,0.30819614152008185,2.6825986161891715e-207
36047046000,40.93660356169721,6.6133992648888125,1.1958305563201606,3.950245685922823,0.23792562891034377,6.953354972879801e-122
36047046201,74.93045798135381,4.846911848068161,1.053928491746774,7.896374399594492,0.4026727487719714,0.0
36047046202,79.16988535069697,9.78597576877155,7.688043239915601,3.84253629480952,0.3616002316493655,3.381872960812266e-290
36047046400,82.30175515758845,5.570761893936492,4.623452363954357,5.735370655970655,0.232993946012523,7.971445057891303e-117
