census_tract,exp_distance,exp_area,exp_poi_diversity,exp_poi_count,corr,p
36061013800,98.5569724519711,1.8384247806653775,11.838379378518937,3.410918497077958,0.35960897310190476,8.360607768674651e-287
36061013900,95.47215436304373,1.8698281194797346,1.9077602687252693,9.178696048506367,0.001139367227797243,0.9117678157623671
36061014000,79.32540797771003,6.349081589823243,1.0933072238287878,2.8713507100395645,0.23941521833240373,1.9534243532178516e-123
36061014200,89.21363685955987,6.142342444147943,11.457834181992666,1.2370957553431765,0.16830519587514006,4.6088229028609594e-61
36061014300,8.064791516975678,3.3884225641680814,4.590413868794371,5.209414425443583,0.0041216158451955615,0.6885315141778253
36061014401,76.42300077318009,2.509327900397466,2.94205730112094,1.8046328843552715,0.23351794166632084,2.341936953696144e-117
36061014402,76.85726630910244,5.02943997916168,1.4701303853804006,2.331389848841283,0.3862826306531197,0.0
36061014500,94.35236606643167,6.309800564455969,1.975320844261205,1.1300032995865195,0.036366723588837815,0.00040315569504848105
36061014601,85.636329349208,2.8859595565119207,10.899966954152092,7.18474018890106,0.23750750836606235,1.8867795117990084e-121
36061014602,98.98069120200807,4.720835542368832,8.41835224215879,1.9008506011479085,0.5286078879352204,0.0
36061014700,88.78181909449461,3.53228875381393,3.926903125892494,3.3558791421449428,0.16565674720676932,3.4614562116774316e-59
36061014801,67.48372791826966,5.076651643524315,4.1005093401499835,4.110144636165501,0.13861385968932263,8.332100414891113e-42
36061014802,74.9008679027537,4.928963467138033,4.378252369691339,4.222870101743695,0.4921741207289088,0.0
36061014900,92.32206463585385,6.372597803668782,18.547962120420465,1.4615317788692437,0.00038588275594811394,0.9700632501484787
36061015001,59.571304208314814,4.72439107002819,2.6805825001073345,3.329290965726159,0.23932143948033635,2.4478557668912157e-123
36061015002,90.5669843162375,8.470144024487013,7.658193664467717,2.192172328546917,0.15536801911656625,3.393969200279745e-52
36061015100,52.55915154057686,1.776799985382695,1.8442601806981997,4.935327461391182,0.026050833057382424,0.011276902432015366
36061015200,85.01242387096937,6.623977660221129,2.2396448128530437,5.978119703819516,0.13342398867922522,7.793685413839342e-39
36061015300,79.00067524943324,5.564133442378008,4.508301410061307,1.3957917418325678,0.08168570805092913,1.7536681416662984e-15
36061015400,49.7661027538702,2.7872967881202655,8.102607156568013,2.062876276843042,0.16884776773633584,1.8857127611908546e-61
36061015500,43.41212373819462,1.9351807268835834,8.301135334626792,1.1696529276935053,0.01963367169492177,0.05617787237419837
36061015601,86.01067929350415,7.366122901883955,1.3390283219801518,2.7453844372223557,0.20923218154680054,4.412384644584171e-94
36061015602,93.5136624785838,6.224504683463692,16.06685606118674,7.7070347963034465,0.036155425871334766,0.00043573183755548153
36061015700,99.21678593624813,2.0501774312836005,2.332891999298795,6.183919735860172,0.6181902300824814,0.0
36061015801,88.37232116762499,4.1985114147396985,1.6113234084261876,8.506137786324416,0.08421485291634807,2.308247069788247e-16
36061015802,59.035746803813055,2.705387868459809,6.029853573241667,3.3360345131521854,0.10759502015515732,9.145363516701167e-26
36061015900,99.76958980135626,6.519054103726489,2.7252182864310157,1.3007411298671059,0.11920163208661148,2.7540856773617455e-31
36061016001,48.001301660797424,1.92367352753854,5.746115231073873,1.7985411791307797,0.02451575433445064,0.0170961370244698
