census_tract,exp_distance,exp_area,corr,p
36085000300,18.156986569305104,1.0240167891589067,0.4100142765557989,0.0
36085000600,32.625284680146194,3.313682132217565,0.7586986751509212,0.0
36085000700,20.302390377268523,1.0122108860865637,0.4307583100102849,0.0
36085000800,39.99733978899883,5.616990469189204,0.8950355904447475,0.0
36085000900,15.398946380912413,1.0258456983019641,0.4741023805398414,0.0
36085001100,43.968288543039876,1.0045272613403426,0.5777420759878427,0.0
36085001700,49.9091246223511,2.482236647627815,0.47612857700061967,0.0
36085001800,49.588586564428624,9.21663090467598,0.6807127323478537,0.0
36085002001,47.33297379638066,6.583518730972726,0.9526810240247494,0.0
36085002002,22.48122583359516,3.3981548333386233,0.581692534424319,0.0
36085002100,49.430454630870486,2.6864657972543,0.8317284820839539,0.0
36085002700,48.97075740623319,4.359807680343636,0.7085083597411383,0.0
36085002900,29.02311913745867,3.194033144270179,0.6848195308976736,0.0
36085003300,29.957711731646835,2.8248874136593827,0.4608248729408343,0.0
36085003600,39.63972194717266,5.4208831442987035,0.8752607763967497,0.0
36085003900,28.232084845867348,3.167654245406745,0.35615320927625677,5.2946677818078956e-281
36085004000,22.000022763360402,2.6365171724058314,0.5945920185551792,0.0
36085004700,49.61528394966433,6.345939473134251,0.8240050768056206,0.0
36085005000,39.058744816391915,4.084523898803752,0.7603755013584295,0.0
36085005900,49.897587924978666,5.18003898500335,0.6346846635512381,0.0
36085006400,49.54455883214433,8.28601551193492,0.7475376018944754,0.0
36085006700,49.88488108412588,3.9520267386563432,0.5540137923792915,0.0
36085007000,33.27141281676347,5.768493782362742,0.7379622253411925,0.0
36085007400,28.976675450508793,5.061490049812348,0.7191413422624591,0.0
36085007500,30.79501914869479,1.6313449596452188,0.4840839001165136,0.0
36085007700,33.86924987557961,1.0461078464578009,0.5117733366547164,0.0
36085008100,9.776339928961974,1.0176400221588437,0.32933150280549245,3.663260409890433e-238
36085009601,48.50965694018481,7.896116576813938,0.6126515541883587,0.0
36085009602,16.77132407636843,2.489769775118532,0.5605434416490748,0.0
36085009700,46.886478732091234,1.6519806161035149,0.49187895140945054,0.0
36085010500,16.250564913220728,1.1638113927340328,0.5005086314318691,0.0
36085011201,49.25544932830519,8.554486772138773,0.8472874362562177,0.0
36085011202,46.2784325068443,4.481940851393776,0.9236064940771729,0.0
36085011401,49.10490764030062,8.124326639779655,0.6569357292632003,0.0
36085011402,48.072294019306014,5.840218300604412,0.9217868351592593,0.0
36085012100,49.939824793720845,4.805951149536895,0.6082544706841745,0.0
36085012200,49.96749257723309,6.4674925813814355,0.9427713868473523,0.0
36085012500,11.088142630598753,1.0106766032869245,0.38474494171296353,0.0
36085012804,49.96770100056847,2.1828476011767464,0.9200008180065632,0.0
36085012805,26.39895442355745,1.793879896537419,0.765499124491498,0.0
36085012806,34.53806003631925,2.3543307986000173,0.941027622401621,0.0
36085013201,15.399492780975184,1.2301025738526619,0.6486068161688964,0.0
36085013203,34.03039314138363,3.1429195820438167,0.9128887330957455,0.0
36085013204,15.838919202841995,1.489533853650471,0.688125084113456,0.0
36085013301,49.872044687108996,1.7793026805529166,0.5643417540747968,0.0
36085013302,49.29654693693959,1.3538893028621715,0.44575093423929607,0.0
36085013400,24.472843157119687,2.5819843216996787,0.7379971878614319,0.0
36085013800,11.753059240102942,1.1426015160265592,0.5291828143854463,0.0
36085014100,10.931123571271982,1.098735277986691,0.421677095617781,0.0
36085014604,43.056665289666086,3.690873729352198,0.8478706701904025,0.0
36085014605,49.04051360073407,3.1902895824122197,0.9239939107396713,0.0
36085014606,49.97925137510222,3.134444239738798,0.8268557541124828,0.0
36085014607,10.970278141195251,1.1714218247764165,0.5227842972400957,0.0
36085014608,21.189018381297636,1.375802682249116,0.6025512444646741,0.0
36085014700,37.41047367735101,2.4675279787335853,0.4052265292405256,0.0
36085015100,19.18464437505734,1.0005538006642496,0.46066317254530115,0.0
36085015601,49.15131264560489,5.165733692967763,0.9526660603527806,0.0
36085015602,48.31909361501931,5.583106260661509,0.8783948347983833,0.0
36085015603,25.75280638297221,3.056150406639688,0.7475683117550328,0.0
36085016901,28.186938956086713,2.6269672326001796,0.5260891383094509,0.0
36085017005,13.541788775555005,1.4650819711407053,0.5824777466527012,0.0
36085017007,49.825883833311934,3.071601808062951,0.8189266130748105,0.0
36085017008,25.112360299669433,1.2166872774293438,0.6344989288096037,0.0
36085017009,49.365751242291196,5.323463693036786,0.707501512818131,0.0
36085017010,49.97909074177693,3.899800536994178,0.9465851079372658,0.0
36085017011,49.09853527847781,5.214294777841758,0.7589957402558288,0.0
36085017012,10.383967420236132,1.1324791325516799,0.5033076505491785,0.0
36085017300,49.14002199248881,6.14011784439171,0.8078273606184988,0.0
36085017600,18.18553568907201,2.1843628216300885,0.5894355517632945,0.0
36085017700,25.013254350585104,2.850345730152614,0.5332872994897669,0.0
36085018100,19.770438742921684,1.58354100570142,0.5575573484385451,0.0
36085018701,38.149940961049936,2.5203150600243305,0.48250206057839884,0.0
36085018702,49.86152441603275,3.4570780448792675,0.6775360414719994,0.0
36085018901,47.64890630360594,3.016379596748777,0.766549412348156,0.0
36085018902,23.07566313705664,2.2566349771286296,0.5024533228416599,0.0
36085019700,43.47492091279423,1.004198275942315,0.5096415689563126,0.0
36085019800,10.00066428069593,1.133437535157384,0.46052706170770336,0.0
36085020100,11.21810455027628,1.0466784672635185,0.5146526530081864,0.0
36085020700,28.395228025656365,1.0358999620093527,0.6063051396177478,0.0
36085020801,13.914342271799129,1.150208502925807,0.6072241129321241,0.0
36085020803,9.976124268138705,1.0421095610379325,0.4415745630742066,0.0
36085020804,10.55957358765707,1.0300055452813126,0.5394086007048017,0.0
36085021300,47.65279667086065,1.015423158091096,0.5229393015411038,0.0
36085022300,25.938095289672788,1.0198837457188574,0.5716246439177906,0.0
36085022600,49.915105591945405,5.404010441651771,0.694376286920037,0.0
36085022800,8.82770755109135,1.0155374862420103,0.163723973399374,7.628894772255533e-58
36085023100,27.92985034704286,1.6532162876252414,0.5085993398365134,0.0
36085023900,31.035145040972594,2.095290394703568,0.4532988238416157,0.0
36085024401,49.458434148973424,6.516746111867235,0.9595975245695927,0.0
36085024402,49.49823092829024,6.427941773052197,0.9276572123733486,0.0
36085024700,14.757974023742584,1.0811511905299653,0.42080450869850167,0.0
36085024800,38.39427622275245,4.720312985290434,0.9610656472710085,0.0
36085025100,49.93160958920765,2.736444299171353,0.7689509509342386,0.0
36085027301,11.874206743240592,1.0764304451379303,0.4253286551440924,0.0
36085027302,17.705114670671747,1.059145034612584,0.48709955157348805,0.0
36085027702,11.113770291566965,1.0122848398262931,0.4023112437692123,0.0
36085027704,14.375457216282413,1.0008985030006556,0.4131503914756954,0.0
36085027705,10.538129324756312,1.04191960168464,0.4082520742079455,0.0
36085027706,14.44109859685907,1.005951918691835,0.4763989512690189,0.0
36085027900,9.788602219707144,1.0389920405742146,0.3184376393294768,5.941667071667379e-222
36085029102,16.936635266386673,1.287157182201696,0.4721144787709338,0.0
36085029103,16.04882890299231,1.3344220169399819,0.4743043199859939,0.0
