cbg,rank
360850070004,0.9825903026358607
360470610045,0.9824275951838595
360050075002,0.9821835340058575
360810166001,0.9821835340058575
360050185003,0.9818581191018548
360850146072,0.9818581191018548
360810439002,0.9816140579238529
360850146082,0.981369996745851
360470356011,0.981369996745851
360850138003,0.9810445818418484
360850170101,0.9810445818418484
360850170093,0.9808005206638464
360850244011,0.9805564594858445
360850291035,0.9805564594858445
360850006002,0.9803123983078424
360850277041,0.9801496908558412
360810929001,0.9799869834038399
360470696022,0.9798242759518386
360810381002,0.9796615684998373
360470702015,0.9794175073218353
360470354002,0.9794175073218353
360470538001,0.9791734461438334
360850231001,0.9790107386918321
360470588001,0.9788480312398308
360050129012,0.9786853237878295
360850248001,0.9785226163358282
360850291044,0.9783599088838268
360471220001,0.9781972014318255
360470550003,0.9780344939798242
360810485003,0.977871786527823
360050195001,0.9777090790758217
360810479001,0.9774650178978197
360850176002,0.9774650178978197
360850146061,0.9772209567198178
360470576001,0.9770582492678165
360850033002,0.9768955418158152
360050205012,0.9767328343638139
360050042002,0.9765701269118126
360850291041,0.9764074194598112
360810463001,0.9762447120078099
360470348001,0.976000650829808
360470374022,0.976000650829808
360610234001,0.975756589651806
360850138005,0.9755938821998047
360850277052,0.9753498210218028
360850096012,0.9753498210218028
360850177004,0.9751057598438009
360810972021,0.9749430523917996
360850189022,0.9747803449397983
360470622001,0.974617637487797
360810942021,0.9744549300357956
360850303012,0.9742922225837943
360850198004,0.974129515131793
360050051002,0.9739668076797917
360850291043,0.9738041002277904
360470592002,0.9736413927757891
360050213024,0.9734786853237878
360810254005,0.9730719166937846
360850176004,0.9730719166937846
360810381003,0.9730719166937846
360470292001,0.9730719166937846
360470594014,0.9726651480637813
360850134001,0.97250244061178
360850040003,0.9723397331597787
360850277062,0.9721770257077774
360850047001,0.9718516108037748
360850176001,0.9718516108037748
360470616001,0.9718516108037748
360850319011,0.9714448421737716
360850291031,0.9714448421737716
360850146041,0.9712007809957696
360470412002,0.9709567198177677
360810693002,0.9709567198177677
360850201001,0.9707126586397657
360810683001,0.9705499511877644
360810309022,0.9703872437357631
360850303021,0.9702245362837618
360850291032,0.9700618288317605
360470374021,0.9698177676537585
360850223001,0.9698177676537585
360850146063,0.9695737064757566
360810413001,0.9693296452977547
360810279002,0.9693296452977547
360471070001,0.9689228766677513
360810365002,0.9689228766677513
360470598001,0.9689228766677513
360610236004,0.9685974617637488
360470538003,0.9684347543117475
360470642002,0.9682720468597462
360470554002,0.9681093394077449
360850273021,0.9679466319557436
360850036002,0.9677025707777416
360470386001,0.9677025707777416
360470612001,0.9674585095997397
360850177005,0.9672144484217378
360470600002,0.9672144484217378
360471220002,0.9669703872437357
360850169012,0.9668076797917344
360470278001,0.9666449723397331
360470608002,0.9664822648877318
360850029002,0.9663195574357305
360810437023,0.9661568499837293
360810148001,0.965994142531728
360850273022,0.9658314350797267
360810415001,0.9656687276277254
360610237003,0.965261958997722
360810277003,0.965261958997722
360810275003,0.965261958997722
360050405011,0.965261958997722
360470580001,0.9648551903677188
360810377001,0.9646924829157175
360850277023,0.9645297754637162
360811347005,0.9642043605597136
360470366002,0.9642043605597136
360810443012,0.9642043605597136
360850248002,0.9638789456557111
360050185001,0.9637162382037098
360050069001,0.9634721770257078
360850128042,0.9634721770257078
360810367002,0.9632281158477058
360610299001,0.9630654083957045
360850132043,0.9629027009437032
360810058001,0.9627399934917019
360850133023,0.9625772860397006
360850132031,0.9623332248616987
360470556002,0.9623332248616987
360470374013,0.9620891636836967
360610232002,0.9618451025056948
360850151001,0.9618451025056948
360850176003,0.9615196876016922
360810379001,0.9615196876016922
360850040004,0.9612756264236902
360810381001,0.9610315652456882
360470392002,0.9610315652456882
360850096023,0.9607875040676863
360850156013,0.9605434428896843
360810461001,0.9605434428896843
360850156014,0.9602993817116824
360050217001,0.9601366742596811
360850303023,0.9599739668076798
360470590001,0.9598112593556785
360470546003,0.9596485519036771
360850114023,0.9594858444516758
360810263002,0.9589163683696713
360850105005,0.9589163683696713
360810505001,0.9589163683696713
360470594022,0.9589163683696713
360810459001,0.9589163683696713
360810156002,0.9589163683696713
360810467002,0.9583468922876668
360850008001,0.9581841848356655
360810110002,0.9580214773836642
360850208043,0.9578587699316629
360810414001,0.9576960624796615
360850177002,0.9575333550276602
360850239001,0.9573706475756589
360050151002,0.9572079401236576
360810142021,0.9569638789456557
360850036001,0.9569638789456557
360470558002,0.9567198177676538
360850156022,0.9565571103156525
360470560002,0.9563130491376505
360810405002,0.9563130491376505
360850114012,0.9560689879596486
360810463002,0.9559062805076473
360470566001,0.955499511877644
360810214003,0.955499511877644
360050065002,0.955499511877644
360471214001,0.955499511877644
360470438002,0.9550113895216401
360470422002,0.9550113895216401
360850189023,0.9547673283436381
360850125001,0.9546046208916369
360850181003,0.9543605597136349
360810267001,0.9543605597136349
360050383023,0.9537910836316303
360850277022,0.9537910836316303
360850147002,0.9537910836316303
360470292002,0.9537910836316303
360850132041,0.9537910836316303
360810379003,0.9531402538236251
360810468002,0.9531402538236251
360050273004,0.9531402538236251
360470572002,0.9526521314676212
360850070002,0.9526521314676212
360470542001,0.9526521314676212
360850187024,0.9523267165636186
360810483001,0.9519199479336153
360470178002,0.9519199479336153
360470360021,0.9519199479336153
360810220012,0.9519199479336153
360050141001,0.9513504718516108
360470330001,0.9513504718516108
360470594016,0.9513504718516108
360471034001,0.9510250569476082
360050004003,0.9508623494956069
360470336005,0.9506996420436056
360810309031,0.9504555808656037
360810240002,0.9504555808656037
360850170091,0.950130165961601
360470558001,0.950130165961601
360850105004,0.9498861047835991
360850187021,0.9497233973315978
360470360012,0.9493979824275952
360850156011,0.9493979824275952
360470370002,0.9493979824275952
360470482004,0.9490725675235926
360810992001,0.9488285063455907
360050054002,0.9488285063455907
360850151005,0.9485030914415881
360470364001,0.9485030914415881
360470588002,0.948259030263586
360470762002,0.9480149690855841
360470578001,0.9480149690855841
360050210014,0.9476895541815815
360850319023,0.9476895541815815
360050261001,0.9472827855515783
360850097001,0.9472827855515783
360810142012,0.9472827855515783
360470606001,0.946876016921575
360810265002,0.946876016921575
360810267003,0.9466319557435731
360470354003,0.9464692482915718
360810939001,0.9461438333875691
360470386002,0.9461438333875691
360470594013,0.9461438333875691
360850096011,0.9457370647575659
360470598002,0.9457370647575659
360470610043,0.9454930035795639
360850170104,0.9453302961275627
360050458004,0.9450048812235601
360811072011,0.9450048812235601
360810998021,0.9450048812235601
360850277053,0.9445981125935567
360470460002,0.9445981125935567
360050381006,0.9442726976895541
360470360013,0.9442726976895541
360050133001,0.9440286365115522
360810347001,0.9437845753335503
360470350002,0.9437845753335503
360470428002,0.9435405141555483
360850319022,0.943377806703547
360050061002,0.9430523917995444
360810500002,0.9430523917995444
360810443011,0.9430523917995444
360050020003,0.9426456231695411
360850197001,0.9426456231695411
360850122002,0.9424015619915392
360610099001,0.9422388545395379
360470584001,0.9420761470875366
360810403001,0.941750732183534
360050141002,0.941750732183534
360810483002,0.941750732183534
360810020001,0.9414253172795314
360810945001,0.9412626098275301
360850138001,0.9410999023755288
360470944021,0.9409371949235275
360850146044,0.9406931337455255
360470374012,0.9406931337455255
360050167002,0.9403677188415229
360810401001,0.9403677188415229
360850138004,0.9400423039375203
360810499003,0.9400423039375203
360811347003,0.9397168890335177
360470314003,0.9397168890335177
360050141003,0.9393101204035145
360470362001,0.9393101204035145
360470362002,0.9393101204035145
360850323001,0.9389847054995119
360850074001,0.9387406443215099
360810281001,0.9387406443215099
360810375002,0.9384965831435079
360810018001,0.9383338756915067
360471196001,0.9380898145135047
360050429021,0.9380898145135047
360470572001,0.9378457533355028
360811010012,0.9376830458835015
360810401003,0.9375203384315002
360050401002,0.9373576309794989
360610243023,0.9371949235274976
360050211001,0.9369508623494957
360850040001,0.9369508623494957
360810269021,0.9367068011714936
360470342001,0.9364627399934917
360470300002,0.9364627399934917
360810864001,0.9362186788154897
360850251002,0.9360559713634884
360470552001,0.9358932639114872
360610230004,0.9354864952814839
360050195002,0.9354864952814839
360050255003,0.9354864952814839
360810327002,0.9354864952814839
360810440001,0.9350797266514806
360470304003,0.9348356654734787
360810168002,0.9348356654734787
360850279001,0.9345916042954767
360810377002,0.9344288968434754
360470314001,0.9342661893914741
360810291002,0.9340221282134722
360050209004,0.9340221282134722
360850128063,0.9337780670354702
360811008021,0.9334526521314677
360470342003,0.9334526521314677
360850040007,0.9334526521314677
360470343001,0.9330458835014643
360050435001,0.9330458835014643
360610219003,0.9326391148714611
360050119001,0.9326391148714611
360050232001,0.9326391148714611
360810158021,0.9322323462414579
360850114022,0.9322323462414579
360850121003,0.9319882850634559
360850291034,0.9316628701594533
360850128061,0.9316628701594533
360810371001,0.9316628701594533
360850011003,0.9313374552554508
360050359001,0.9310120403514481
360470188001,0.9310120403514481
360850096021,0.9310120403514481
360810455004,0.9305239179954442
360850141001,0.9305239179954442
360470594012,0.9305239179954442
360470270001,0.930117149365441
360471058044,0.930117149365441
360810446021,0.929873088187439
360470255001,0.9296290270094371
360810954003,0.9296290270094371
360810163003,0.929384965831435
360470259021,0.9291409046534331
360470610042,0.9291409046534331
360850198003,0.9287341360234299
360050125001,0.9287341360234299
360810471001,0.9287341360234299
360850122001,0.9280833062154247
360810138002,0.9280833062154247
360470364002,0.9280833062154247
360810972034,0.9280833062154247
360470366001,0.9280833062154247
360470432001,0.9275138301334201
360810446022,0.9275138301334201
360850213004,0.9272697689554181
360850151004,0.9270257077774162
360810339001,0.9270257077774162
360810964001,0.9267002928734136
360810273004,0.9267002928734136
360810128002,0.9262121705174097
360810439001,0.9262121705174097
360810462002,0.9262121705174097
360810462003,0.9262121705174097
360470628001,0.9256426944354051
360470370003,0.9256426944354051
360471058012,0.9256426944354051
360050078002,0.9250732183534006
360810277004,0.9250732183534006
360810104001,0.9250732183534006
360810102002,0.9250732183534006
360050145001,0.924503742271396
360610283002,0.924503742271396
360810180001,0.924503742271396
360810964002,0.9241783273673935
360050213021,0.9239342661893915
360810284001,0.9239342661893915
360810779082,0.9236088512853888
360810156001,0.9236088512853888
360850279002,0.9232020826553856
360470544001,0.9232020826553856
360810462001,0.9232020826553856
360470662001,0.9227953140253824
360810357001,0.9227953140253824
360850141002,0.9224698991213798
360470428003,0.9224698991213798
360470424002,0.9222258379433778
360470325003,0.9219817767653758
360470564002,0.9219817767653758
360470774002,0.9213309469573706
360470608001,0.9213309469573706
360050273003,0.9213309469573706
360050147011,0.9213309469573706
360810942011,0.9213309469573706
360470560001,0.9213309469573706
360810747001,0.9207614708753661
360850021003,0.9203547022453629
360810745001,0.9203547022453629
360470596003,0.9203547022453629
360470274002,0.9203547022453629
360811010013,0.9198665798893589
360471026001,0.9198665798893589
360610309004,0.919622518711357
360050179011,0.919378457533355
360850075002,0.919378457533355
360470342002,0.9191343963553531
360470168001,0.9188903351773511
360810126011,0.9188903351773511
360610007001,0.9186462739993492
360050041004,0.9184022128213473
360810357002,0.9184022128213473
360470336002,0.9181581516433452
360050393002,0.9178327367393426
360850201003,0.9178327367393426
360810455001,0.9178327367393426
360470726001,0.9171819069313375
360850156015,0.9171819069313375
360470382003,0.9171819069313375
360470430003,0.9171819069313375
360810466001,0.9171819069313375
360050193001,0.9166937845753336
360050147012,0.9165310771233323
360610309003,0.9162870159453302
360810347002,0.9162870159453302
360810337002,0.9160429547673283
360050255001,0.915880247315327
360470294001,0.9157175398633257
360810327001,0.9155548324113244
360810972042,0.9153107712333225
360810122002,0.9153107712333225
360810054003,0.9150667100553206
360050302004,0.9148226488773186
360810257001,0.9148226488773186
360610236001,0.9144158802473153
360050237031,0.9144158802473153
360850187023,0.9144158802473153
360050070001,0.9138464041653108
360610245005,0.9138464041653108
360850239002,0.9138464041653108
360810243004,0.9138464041653108
360850201002,0.9133582818093069
360810465001,0.9133582818093069
360050179013,0.9131142206313049
360810232002,0.9127074520013017
360050189004,0.9127074520013017
360850122004,0.9127074520013017
360470426002,0.9127074520013017
360810540001,0.9122193296452977
360810062011,0.9122193296452977
360850207004,0.9119752684672958
360810260002,0.9117312072892938
360810373001,0.9117312072892938
360610129002,0.9113244386592906
360810309042,0.9113244386592906
360810411002,0.9113244386592906
360470706001,0.9104295476732834
360850223002,0.9104295476732834
360470484001,0.9104295476732834
360810263003,0.9104295476732834
360470490001,0.9104295476732834
360470388004,0.9104295476732834
360810254003,0.9104295476732834
360810460001,0.9104295476732834
360810249001,0.9096973641392776
360470706002,0.9095346566872763
360810271005,0.909371949235275
360810317001,0.9090465343312724
360470190001,0.9090465343312724
360470360022,0.9090465343312724
360810478002,0.9086397657012691
360810460002,0.9086397657012691
360810919002,0.9083957045232671
360810086001,0.9082329970712658
360050042003,0.9079075821672633
360810401002,0.9079075821672633
360810790001,0.9079075821672633
360850077001,0.9075821672632607
360050071002,0.9072567523592581
360850213003,0.9072567523592581
360811227013,0.9072567523592581
360850021002,0.9066872762772535
360810106002,0.9066872762772535
360810437011,0.9066872762772535
360810054004,0.9066872762772535
360810411001,0.9061991539212496
360810144001,0.9061991539212496
360810446011,0.9059550927432476
360050096002,0.9057923852912464
360050067004,0.9055483241132444
360610135002,0.9055483241132444
360470696012,0.9051415554832412
360470552003,0.9051415554832412
360810379002,0.9051415554832412
360050181022,0.9048161405792385
360810329001,0.9045720794012366
360471004001,0.9045720794012366
360610143001,0.9040839570452327
360050348002,0.9040839570452327
360850029001,0.9040839570452327
360810942032,0.9040839570452327
360850132012,0.9036771884152294
360610232003,0.9035144809632281
360810465002,0.9033517735112269
360810196001,0.9031890660592256
360050379001,0.9027822974292222
360810399003,0.9027822974292222
360810717014,0.9027822974292222
360810437021,0.9027822974292222
360850067001,0.9022941750732184
360470326005,0.9022941750732184
360470326002,0.9020501138952164
360050131002,0.9015619915392125
360610168002,0.9015619915392125
360850081001,0.9015619915392125
360050257001,0.9015619915392125
360470592001,0.9015619915392125
360471186002,0.9010738691832086
360470672001,0.9008298080052066
360470696011,0.9008298080052066
360610309001,0.9004230393752034
360471182022,0.9004230393752034
360470628002,0.9004230393752034
360850114021,0.8999349170191995
360811347001,0.8999349170191995
360810457002,0.8999349170191995
360810440003,0.8996095021151969
360850156023,0.899365440937195
360470290003,0.899365440937195
360470792003,0.898877318581191
360470366003,0.898877318581191
360470542002,0.898877318581191
360810140001,0.898877318581191
360810047002,0.8984705499511878
360050019001,0.8981451350471852
360850156021,0.8981451350471852
360810098001,0.8981451350471852
360810357003,0.8976570126911813
360050407023,0.8976570126911813
360470436003,0.8976570126911813
360810469001,0.8971688903351773
360810480001,0.8971688903351773
360810088001,0.8971688903351773
360610237001,0.8966807679791734
360470414021,0.8966807679791734
360470278002,0.8966807679791734
360610285001,0.8962739993491702
360811032012,0.8962739993491702
360810444001,0.8960299381711683
360470628004,0.8956231695411649
360470304001,0.8956231695411649
360810797012,0.8956231695411649
360810814001,0.8956231695411649
360610225003,0.8951350471851611
360470600005,0.8951350471851611
360810094001,0.8948096322811585
360811223003,0.8948096322811585
360050077001,0.8943215099251546
360850169011,0.8943215099251546
360050361001,0.8943215099251546
360470306001,0.8943215099251546
360050253001,0.8938333875691507
360810641011,0.8938333875691507
360470596002,0.8935893263911487
360470252004,0.8933452652131467
360050205013,0.8933452652131467
360810258001,0.8929384965831435
360810679002,0.8929384965831435
360810110001,0.8929384965831435
360610206002,0.8925317279531403
360050209003,0.8925317279531403
360850277063,0.892124959323137
360050121011,0.892124959323137
360850096022,0.892124959323137
360850132011,0.8917181906931337
360470538002,0.8917181906931337
360470762003,0.8913114220631305
360050062003,0.8913114220631305
360810351003,0.8913114220631305
360810444002,0.8907419459811259
360050237042,0.8907419459811259
360810019001,0.8907419459811259
360810263001,0.8907419459811259
360610025001,0.8900911161731208
360050197001,0.8900911161731208
360050229015,0.8900911161731208
360810454002,0.8900911161731208
360050225002,0.8891962251871136
360610233003,0.8891962251871136
360050263005,0.8891962251871136
360810717022,0.8891962251871136
360470314002,0.8891962251871136
360470482001,0.8891962251871136
360470610021,0.8891962251871136
360050125002,0.8885453953791084
360050133002,0.8881386267491052
360471208005,0.8881386267491052
360470600001,0.8881386267491052
360850039002,0.8881386267491052
360470636001,0.8876505043931012
360810840001,0.8876505043931012
360810096002,0.8870810283110967
360050155001,0.8870810283110967
360050225006,0.8870810283110967
360470982001,0.8870810283110967
360470582003,0.8870810283110967
360810790002,0.8865929059550928
360610235021,0.8859420761470875
360050039005,0.8859420761470875
360811029001,0.8859420761470875
360050073001,0.8859420761470875
360810184011,0.8859420761470875
360850134002,0.8859420761470875
360810208002,0.8859420761470875
360470296004,0.8852912463390823
360810437022,0.885128538887081
360810309024,0.8849658314350797
360050403021,0.8848031239830785
360050363003,0.8846404165310772
360850097003,0.8843963553530751
360810280001,0.8843963553530751
360850187022,0.8839082329970712
360471182021,0.8839082329970712
360810779042,0.8839082329970712
360470620001,0.8839082329970712
360810281004,0.8834201106410674
360810270001,0.8834201106410674
360810489001,0.8830133420110641
360810469005,0.8830133420110641
360810108002,0.8830133420110641
360810062027,0.8826879271070615
360610287001,0.8819557435730556
360050149001,0.8819557435730556
360050199005,0.8819557435730556
360610235012,0.8819557435730556
360810452001,0.8819557435730556
360471208002,0.8819557435730556
360471058043,0.8819557435730556
360810469002,0.8819557435730556
360810001001,0.8811422063130492
360050051003,0.8811422063130492
360050161001,0.8808167914090466
360050289001,0.8808167914090466
360850007001,0.8804100227790432
360850033001,0.8804100227790432
360810361001,0.8804100227790432
360610236002,0.8795964855190368
360050462023,0.8795964855190368
360050145003,0.8795964855190368
360471122001,0.8795964855190368
360850133011,0.8795964855190368
360850020012,0.8795964855190368
360470610044,0.8795964855190368
360610135001,0.8787829482590302
360810641021,0.8787829482590302
360050144005,0.8787829482590302
360050023001,0.878132118451025
360050157001,0.878132118451025
360050043002,0.878132118451025
360470956002,0.878132118451025
360470702011,0.878132118451025
360050153003,0.8774812886430199
360050334001,0.8774812886430199
360470348002,0.8774812886430199
360470552002,0.8771558737390173
360050243004,0.8768304588350146
360850277061,0.8768304588350146
360050153001,0.8768304588350146
360610232004,0.8764236902050114
360850156016,0.8764236902050114
360610228001,0.8761796290270094
360050189003,0.8758542141230068
360050041001,0.8758542141230068
360050240002,0.8758542141230068
360850247001,0.8752033843150017
360810334012,0.8752033843150017
360470576002,0.8752033843150017
360810277002,0.8752033843150017
360810122001,0.8752033843150017
360610190001,0.874633908232997
360810407001,0.874633908232997
360470296001,0.8742271396029938
360810254001,0.8742271396029938
360470586001,0.8742271396029938
360050033002,0.8737390172469899
360850121002,0.8737390172469899
360050462014,0.8737390172469899
360810309041,0.8733322486169867
360810481003,0.8733322486169867
360610218004,0.8727627725349821
360470526001,0.8727627725349821
360850291033,0.8727627725349821
360470768003,0.8727627725349821
360810329003,0.8727627725349821
360810236002,0.8719492352749756
360050016001,0.8719492352749756
360810188001,0.8719492352749756
360810083002,0.8719492352749756
360810954001,0.8719492352749756
360810361002,0.8714611129189717
360050221021,0.8712170517409698
360050121012,0.8712170517409698
360850189021,0.8708916368369671
360471188003,0.8708916368369671
360610006002,0.8705662219329645
360470594011,0.8705662219329645
360470456001,0.8701594533029613
360050267012,0.8701594533029613
360470570004,0.8701594533029613
360810008002,0.8697526846729581
360470262002,0.8697526846729581
360810247001,0.8690205011389521
360050265003,0.8690205011389521
360050243002,0.8690205011389521
360050233021,0.8690205011389521
360470534004,0.8690205011389521
360810274001,0.8690205011389521
360810413002,0.8690205011389521
360470560003,0.8682883176049463
360810273005,0.8682883176049463
360050189002,0.8680442564269444
360050073003,0.8675561340709405
360470370004,0.8675561340709405
360470258003,0.8675561340709405
360810427001,0.8675561340709405
360810448001,0.8675561340709405
360050173003,0.8670680117149365
360810309032,0.8669053042629352
360610225001,0.8666612430849333
360810542004,0.8666612430849333
360470430001,0.8660917670029288
360050269001,0.8660917670029288
360050165001,0.8660917670029288
360810528001,0.8660917670029288
360810232003,0.8660917670029288
360810061002,0.8656036446469249
360050240001,0.8652782297429222
360470330003,0.8652782297429222
360810485002,0.8652782297429222
360050161004,0.8647087536609177
360850226001,0.8647087536609177
360850213001,0.8647087536609177
360810275002,0.8647087536609177
360470428001,0.8642206313049138
360810500001,0.8642206313049138
360050181011,0.8637325089489098
360810363001,0.8637325089489098
360850247002,0.8637325089489098
360470258001,0.8637325089489098
360471208001,0.8627562642369021
360810235003,0.8627562642369021
360810158022,0.8627562642369021
360050283001,0.8627562642369021
360850197002,0.8627562642369021
360810713062,0.8627562642369021
360810273003,0.8627562642369021
360810485001,0.8627562642369021
360810415002,0.8619427269768956
360810261002,0.8619427269768956
360810152002,0.8616173120728929
360810259001,0.8616173120728929
360610234002,0.8608851285388871
360850075003,0.8608851285388871
360850050002,0.8608851285388871
360050221023,0.8608851285388871
360810373002,0.8608851285388871
360470412001,0.8608851285388871
360810934011,0.8608851285388871
360470912003,0.8602342987308819
360470196001,0.85999023755288
360470360011,0.85999023755288
360471208003,0.8596648226488773
360810405001,0.8596648226488773
360050227012,0.8592580540188741
360850231002,0.8592580540188741
360810276001,0.8592580540188741
360810470002,0.8589326391148715
360050233022,0.8586072242108689
360050123001,0.8586072242108689
360470268004,0.8586072242108689
360471214002,0.858119101854865
360470300001,0.858119101854865
360810269011,0.858119101854865
360050159001,0.8575496257728604
360050211002,0.8575496257728604
360850050003,0.8575496257728604
360050263003,0.8575496257728604
360810002002,0.8570615034168565
360470258002,0.8570615034168565
360810261003,0.8566547347868533
360470304002,0.8566547347868533
360470362003,0.8566547347868533
360610180001,0.8560852587048486
360470728001,0.8560852587048486
360470958002,0.8560852587048486
360470610041,0.8560852587048486
360050149002,0.8555971363488448
360811257001,0.8555971363488448
360050063001,0.8551090139928409
360850207003,0.8551090139928409
360470670002,0.8551090139928409
360810004001,0.8551090139928409
360050267021,0.8542954767328343
360810291001,0.8542954767328343
360470298002,0.8542954767328343
360470600004,0.8542954767328343
360470298003,0.8542954767328343
360810271001,0.8542954767328343
360470432003,0.8537260006508298
360850122003,0.8534005857468272
360810032001,0.8534005857468272
360470268003,0.8534005857468272
360810261004,0.852993817116824
360470436002,0.852993817116824
360050069002,0.8525870484868207
360470270002,0.8525870484868207
360470606002,0.8525870484868207
360810216001,0.8522616335828181
360470296002,0.8518548649528148
360810040021,0.8518548649528148
360810052002,0.8518548649528148
360810484004,0.8518548649528148
360810972032,0.8507972665148064
360811039002,0.8507972665148064
360050273002,0.8507972665148064
360810208001,0.8507972665148064
360050373002,0.8507972665148064
360050193004,0.8507972665148064
360470302002,0.8507972665148064
360810269022,0.8507972665148064
360470442002,0.8507972665148064
360470400001,0.8497396680767979
360050205011,0.8497396680767979
360810992002,0.8497396680767979
360810404004,0.8497396680767979
360470994001,0.8493328994467947
360610293004,0.8490888382687927
360850067003,0.8490888382687927
360050185002,0.8486820696387894
360810484001,0.8486820696387894
360810126022,0.8486820696387894
360610279003,0.8481939472827855
360810317004,0.8481939472827855
360850021001,0.8481939472827855
360610277003,0.8477871786527823
360810919003,0.8477871786527823
360050115021,0.8472177025707778
360850319012,0.8472177025707778
360050227021,0.8472177025707778
360810713044,0.8472177025707778
360810271003,0.8472177025707778
360050460001,0.8465668727627725
360810814002,0.8465668727627725
360470494002,0.8465668727627725
360050218002,0.845997396680768
360810043001,0.845997396680768
360470352001,0.845997396680768
360810334023,0.845997396680768
360050199004,0.8455092743247641
360050289002,0.8455092743247641
360050177013,0.8449397982427596
360610151004,0.8449397982427596
360850040006,0.8449397982427596
360470546001,0.8449397982427596
360810629003,0.8449397982427596
360610243022,0.8442076147087536
360810595004,0.8442076147087536
360470392001,0.8442076147087536
360810458001,0.8442076147087536
360810028002,0.8433940774487472
360050189001,0.8433940774487472
360850067002,0.8433940774487472
360810006003,0.8433940774487472
360470276003,0.8433940774487472
360470702013,0.8433940774487472
360470285021,0.8421737715587374
360610189003,0.8421737715587374
360610194001,0.8421737715587374
360050224043,0.8421737715587374
360810464001,0.8421737715587374
360850187012,0.8421737715587374
360470654002,0.8421737715587374
360470398001,0.8421737715587374
360470400003,0.8421737715587374
360811032013,0.841116173120729
360470760003,0.841116173120729
360810473002,0.841116173120729
360810134001,0.841116173120729
360610117001,0.8403839895867231
360810206001,0.8403839895867231
360850064002,0.8403839895867231
360050369022,0.8403839895867231
360470434003,0.8403839895867231
360610020001,0.8396518060527172
360050151004,0.8396518060527172
360470574001,0.8396518060527172
360810353001,0.8396518060527172
360471022001,0.8389196225187113
360810719002,0.8389196225187113
360050002002,0.8389196225187113
360810265001,0.8389196225187113
360810176001,0.8389196225187113
360470550002,0.8383501464367068
360810972033,0.8383501464367068
360610269006,0.8380247315327042
360810154002,0.8380247315327042
360810334022,0.8375366091767003
360810329002,0.8375366091767003
360810407005,0.8375366091767003
360810717021,0.8375366091767003
360850029004,0.8368857793686951
360050383013,0.8368857793686951
360471184003,0.8368857793686951
360470996001,0.8368857793686951
